event_id,event_timestamp,lead_id,campaign_id,event_type
d8e920ce-5707-400f-a571-b9eb801fadf2,2026-06-12 20:53:37.562385,b93b38b6-7a3d-4d87-ac15-970f2c722b44,Recruiter_Outreach_Q3,REPLY_RECEIVED
eac8bf53-3278-467c-b496-20486d1c255d,2026-06-12 20:56:37.562385,993305b3-8f94-4d52-9f17-1443df596c92,Data_Engineer_Hiring,REPLY_RECEIVED
e4df95a5-a089-48f9-9a8d-ff538a4cf387,2026-06-12 21:14:37.562385,e9efaf99-a9ee-4037-ba93-a75e43f5a5b3,Executive_Search,REPLY_RECEIVED
911ca4f4-7cc0-4d08-8d00-a2b6baf71e23,2026-06-12 22:04:37.562385,b3df7338-38ad-415c-9f4f-52f94dd74920,Data_Engineer_Hiring,REPLY_RECEIVED
62c92702-b2bf-4548-a14a-ec9063358840,2026-06-12 22:04:37.562385,552ce0ab-e3e4-4f9a-bb4e-cdb4aa1c64c3,Recruiter_Outreach_Q3,REPLY_RECEIVED
66decb4a-d9a6-424c-bb2f-efb92868bb74,2026-06-13 01:07:37.562385,89f41b00-5cf9-4829-a27c-49532f7d3a2c,Executive_Search,GHOSTED
2b0472ae-0bf2-4f85-a217-b6255e59f57b,2026-06-13 01:07:37.562385,466ce215-682c-4586-8886-e42912ff92c0,Recruiter_Outreach_Q3,GHOSTED
b2bd709b-ce57-46e2-a568-7e052b8ab639,2026-06-13 01:07:37.562385,03a7a8ef-2e16-4e70-9b83-7f81f5b5d98f,Executive_Search,GHOSTED
ad2b5bcf-dc98-4102-9bea-edef170560f0,2026-06-13 01:07:37.562385,9e479707-0b5f-4665-bf4f-81790d288976,Executive_Search,GHOSTED
2e26e65e-903b-4250-ab3f-04243a719e09,2026-06-13 01:07:37.562385,e77a9e1a-ef54-4c52-8236-8facb82da603,Executive_Search,GHOSTED
c785f5a6-2353-4e86-b978-e8b7dbc8a9db,2026-06-13 01:07:37.562385,68be0b24-2ee4-4572-9ca5-e85459efcbff,Executive_Search,GHOSTED
9f272c26-7dcb-4a95-bba5-f8271ba18ecc,2026-06-13 01:07:37.562385,6ea46fa4-e461-4fcb-8e13-5e4e1270f077,Recruiter_Outreach_Q3,GHOSTED
56ea1ca2-4410-4933-a4f5-9a68ced2f19d,2026-06-13 01:07:37.562385,08898822-2cd1-410f-a186-fee541768809,Recruiter_Outreach_Q3,GHOSTED
988e4699-a992-4f9c-9fda-de2fdfe04e00,2026-06-13 01:07:37.562385,457ae9ab-928f-47d9-b6c7-d5e80ca9c5da,Executive_Search,GHOSTED
7b1b3f6b-71a1-434c-9556-139287537b08,2026-06-13 01:07:37.562385,a859d7cf-a029-4906-9308-dde4017a3896,Recruiter_Outreach_Q3,GHOSTED
3b01d25b-513d-4f3f-a444-efd66c67333b,2026-06-13 01:07:37.562385,a5dd8e62-556c-4a2f-a036-5eeaca1e49cf,Executive_Search,GHOSTED
266b505d-e9d5-4a74-a9eb-e0e5fb498dcd,2026-06-13 01:07:37.562385,22620ce9-a7ce-479b-8558-85668b42f847,Executive_Search,GHOSTED
9944dffe-f425-4ce2-b398-99c5ce0f903f,2026-06-13 01:07:37.562385,50a44c22-aad9-4953-958d-42c54be5d63b,Executive_Search,GHOSTED
e3cab409-02c4-4c06-b3c2-474c8e8a071a,2026-06-13 01:07:37.562385,6e6baa30-8e4d-4ed3-a5c2-ca323733273a,Data_Engineer_Hiring,GHOSTED
d9d8cb65-b433-4bcc-ad87-a8286cd336d6,2026-06-13 09:13:37.562385,0d4340bc-161d-4010-b247-5f7b7e28ed79,Recruiter_Outreach_Q3,INVITE_SENT
006b04ab-64ed-4dc2-be70-c04e2334e538,2026-06-13 09:22:37.562385,d189ab5a-6339-4ef6-b572-ab5520767891,Executive_Search,INVITE_SENT
378a8a46-a709-48d3-a03b-0d189618d34f,2026-06-13 09:25:37.562385,c942ccc8-c71a-4598-9824-5a9cb2a210f5,Data_Engineer_Hiring,INVITE_SENT
0cc691d8-1859-47ad-8041-9021b1273046,2026-06-13 09:49:37.562385,19613d7c-38e7-47dc-9951-0969ab1290ba,Recruiter_Outreach_Q3,INVITE_SENT
c6adcfcf-8de2-4c6f-a39a-c0c7f2794d32,2026-06-13 09:55:37.562385,dcf78e8c-42e7-4f13-86c1-46f0fe83f3c8,Data_Engineer_Hiring,INVITE_SENT
636b8a18-e257-457c-9b25-59398d355070,2026-06-13 09:56:37.562385,61684ac8-7f3a-48d7-8ac0-72ef657ce1f0,Recruiter_Outreach_Q3,INVITE_SENT
7229187b-8d18-4112-8125-abc456c6f45d,2026-06-13 10:10:37.562385,0fa25300-f504-4c09-a25d-ca26f9804ddf,Recruiter_Outreach_Q3,INVITE_SENT
7f431c8c-3243-420e-8ba1-af3e57958eed,2026-06-13 10:10:37.562385,2f50ad3e-26f1-4454-90be-b20465cfee74,Executive_Search,INVITE_SENT
9780bf9e-d730-45e4-a877-01aaf5b79eab,2026-06-13 10:14:37.562385,b542f879-3176-4b45-8ec3-e7d7d7c9a7e4,Data_Engineer_Hiring,INVITE_SENT
4dada4d6-429d-497d-91aa-a4cc4d7c32b4,2026-06-13 10:17:37.562385,adb82716-c207-469f-89cd-417d1cf3f019,Data_Engineer_Hiring,INVITE_SENT
81bf2b8c-4b95-4b38-b33f-f2576d34e6da,2026-06-13 10:36:37.562385,5eb03cb5-5ae6-4afd-83f8-34d4470c2521,Executive_Search,INVITE_SENT
41613577-ea6c-4d0f-bdcb-ac716383a663,2026-06-13 11:09:37.562385,12b5df2f-00ed-49c6-8af7-321054ff453a,Executive_Search,INVITE_SENT
a45dc112-992a-4d6d-9241-49df0d2f5610,2026-06-13 11:28:37.562385,03af83b5-5a0f-4cc5-821c-b176e56cd51d,Executive_Search,INVITE_SENT
07788ec1-6f79-45c1-a16f-e982da375fde,2026-06-13 11:30:37.562385,e2b12a2f-931b-4913-89f9-8c2fc426ec2b,Data_Engineer_Hiring,INVITE_SENT
b20b4273-d5ef-4123-a69d-aabc2a5d23c3,2026-06-13 11:46:37.562385,4fd35269-7e3a-4797-a644-3d914c5a1686,Executive_Search,INVITE_SENT
a3ba7da8-20ac-4b69-ac52-8847a619bd7e,2026-06-13 11:46:37.562385,8f363d13-8807-4c22-bc87-a493eb8b5345,Executive_Search,INVITE_SENT
3837e69c-22bf-47de-ac64-7d6bae92fbe4,2026-06-13 12:06:37.562385,74338817-d2af-4d74-8712-c0804d72fbdc,Executive_Search,INVITE_SENT
4d3c1d7c-077c-438b-807e-0f93e9bf9959,2026-06-13 12:12:37.562385,3dc52c83-28ca-4b8b-ba87-38def57d0e04,Data_Engineer_Hiring,INVITE_SENT
c539d461-0d77-478a-98ce-acf68fe9d92e,2026-06-13 12:22:37.562385,0606a9c6-df8f-4b66-9cf7-f04ac9a72b70,Executive_Search,INVITE_SENT
20a1b513-d325-477b-83b4-4bb7cef4808a,2026-06-13 12:26:37.562385,15d75030-1c1f-4d4f-a804-1b92d0e20f67,Executive_Search,INVITE_ACCEPTED
d3a8cd55-59f9-473d-a59f-8a48befad770,2026-06-13 12:36:37.562385,d49953e3-dffc-45cf-9232-c34ab0661c33,Recruiter_Outreach_Q3,INVITE_SENT
f052b58f-16d1-42d2-9a61-88f3ab470d73,2026-06-13 12:36:37.562385,60b8b9e3-47d2-4b58-bfd0-0530d21b5638,Data_Engineer_Hiring,INVITE_ACCEPTED
64805d77-5adc-45af-8063-e0a032db9749,2026-06-13 12:46:37.562385,b68cf878-c8d7-42ac-903a-fd70fcc2a5ef,Data_Engineer_Hiring,INVITE_ACCEPTED
fdeba814-67ed-438f-bb82-9628a8b106a5,2026-06-13 12:58:37.562385,2d2e1ef6-84cf-4d99-a67a-8427af4d2216,Data_Engineer_Hiring,INVITE_ACCEPTED
7e7725b9-3e74-4cdc-87cb-032cb88060c8,2026-06-13 13:28:37.562385,d49953e3-dffc-45cf-9232-c34ab0661c33,Recruiter_Outreach_Q3,INVITE_ACCEPTED
b3028b15-96a2-4b73-8f15-55020e72012d,2026-06-13 13:42:37.562385,a4384f68-a4b6-40c6-9563-e01ecc70e023,Executive_Search,INVITE_ACCEPTED
05a3f697-8c26-4ea8-ad8d-e61583b63707,2026-06-13 14:06:37.562385,2f50ad3e-26f1-4454-90be-b20465cfee74,Executive_Search,INVITE_ACCEPTED
2e26e65e-903b-4250-ab3f-04243a719e09,2026-06-13 14:06:37.562385,74338817-d2af-4d74-8712-c0804d72fbdc,Executive_Search,INVITE_ACCEPTED
fe467a64-8086-4449-8511-6b4d510c5992,2026-06-13 14:08:37.562385,c942ccc8-c71a-4598-9824-5a9cb2a210f5,Data_Engineer_Hiring,INVITE_ACCEPTED
c5142a17-931d-4b8b-a84e-859ef36ddb8a,2026-06-13 14:19:37.562385,7e3cfff7-d52f-43dd-b6d9-30bb64a193f8,Data_Engineer_Hiring,INVITE_ACCEPTED
cc6a0e77-559e-41cb-9381-53a20cf7a281,2026-06-13 14:21:37.562385,f71c5ca0-85a4-4f1f-b419-b9a87a5f797e,Executive_Search,INVITE_ACCEPTED
8c0709f7-653b-409a-a355-3581e100d791,2026-06-13 14:27:37.562385,3c9210c5-5a0e-42a2-8912-2b4b4e5b1b28,Data_Engineer_Hiring,INVITE_ACCEPTED
ab9f7fff-192c-4928-a381-6b669368d6ce,2026-06-13 14:28:37.562385,b542f879-3176-4b45-8ec3-e7d7d7c9a7e4,Data_Engineer_Hiring,INVITE_ACCEPTED
58a7448b-2c85-48ae-943b-ad5ecc68bcac,2026-06-13 14:30:37.562385,f71c5ca0-85a4-4f1f-b419-b9a87a5f797e,Executive_Search,MESSAGE_SENT
3360f69d-3098-4a01-b673-7c8ad845eb70,2026-06-13 14:33:37.562385,404e07ea-7142-4850-9cb4-4ed6efd7a50a,Recruiter_Outreach_Q3,INVITE_ACCEPTED
789cd312-0a5e-4451-b974-ec57bb931e76,2026-06-13 14:35:37.562385,74338817-d2af-4d74-8712-c0804d72fbdc,Executive_Search,MESSAGE_SENT
e3a828d8-f65c-47c0-b641-e7f193a509fd,2026-06-13 14:38:37.562385,e0d9c8c4-e720-4661-b84a-0dd25f16e2df,Data_Engineer_Hiring,MESSAGE_SENT
ec80c35b-66ac-494e-b8c6-24747eff2283,2026-06-13 14:46:37.562385,40be6b9b-0d45-4edc-8d69-f9b8313a8078,Data_Engineer_Hiring,INVITE_ACCEPTED
88fa0adb-7ecb-468c-9e9e-d10fe50baec6,2026-06-13 14:46:37.562385,3dc52c83-28ca-4b8b-ba87-38def57d0e04,Data_Engineer_Hiring,INVITE_ACCEPTED
4e32cc4c-938c-42a0-b3d0-410d36733968,2026-06-13 14:47:37.562385,c47a5c74-0324-4810-8d78-aada7dd9f09c,Recruiter_Outreach_Q3,INVITE_ACCEPTED
e438fc23-186c-459e-a10d-c03901d65a23,2026-06-13 14:50:37.562385,dcf78e8c-42e7-4f13-86c1-46f0fe83f3c8,Data_Engineer_Hiring,INVITE_ACCEPTED
9fe528a1-1ea5-4c13-8ef5-44f420a8a20c,2026-06-13 14:51:37.562385,e0d9c8c4-e720-4661-b84a-0dd25f16e2df,Data_Engineer_Hiring,INVITE_ACCEPTED
f6e963ab-8617-4807-9ff2-bf6bbcfd4a3e,2026-06-13 14:56:37.562385,60b8b9e3-47d2-4b58-bfd0-0530d21b5638,Data_Engineer_Hiring,MESSAGE_SENT
c8fc277b-17b7-44a5-a334-9f71f86593e8,2026-06-13 14:58:37.562385,c942ccc8-c71a-4598-9824-5a9cb2a210f5,Data_Engineer_Hiring,MESSAGE_SENT
3e99a6fa-5a8f-4b69-8101-2a73deccb734,2026-06-13 14:59:37.562385,2d2e1ef6-84cf-4d99-a67a-8427af4d2216,Data_Engineer_Hiring,MESSAGE_SENT
b9cd69a8-51ad-4bc3-ab9a-c386df2feeac,2026-06-13 15:19:37.562385,c47a5c74-0324-4810-8d78-aada7dd9f09c,Recruiter_Outreach_Q3,MESSAGE_SENT
04dfb906-8869-4292-a63d-a092bb3f38c9,2026-06-13 15:20:37.562385,d49953e3-dffc-45cf-9232-c34ab0661c33,Recruiter_Outreach_Q3,MESSAGE_SENT
80af257d-9009-4e96-8d30-d2c72337d8bb,2026-06-13 15:30:37.562385,b68cf878-c8d7-42ac-903a-fd70fcc2a5ef,Data_Engineer_Hiring,MESSAGE_SENT
5f8b59ff-4452-4148-9f5d-854f5016d593,2026-06-13 16:05:37.562385,15d75030-1c1f-4d4f-a804-1b92d0e20f67,Executive_Search,MESSAGE_SENT
f4c37901-8545-4b40-8a6e-5334714d2a9d,2026-06-13 16:16:37.562385,40be6b9b-0d45-4edc-8d69-f9b8313a8078,Data_Engineer_Hiring,MESSAGE_SENT
ec820672-032b-44ab-ad6c-8f7b57163b86,2026-06-13 16:18:37.562385,404e07ea-7142-4850-9cb4-4ed6efd7a50a,Recruiter_Outreach_Q3,MESSAGE_SENT
92f99b19-a282-4c15-9658-6c85636c05fe,2026-06-13 16:20:37.562385,3dc52c83-28ca-4b8b-ba87-38def57d0e04,Data_Engineer_Hiring,MESSAGE_SENT
e54069c4-c802-4448-91bd-a8ad2d812de6,2026-06-13 16:33:37.562385,3c9210c5-5a0e-42a2-8912-2b4b4e5b1b28,Data_Engineer_Hiring,MESSAGE_SENT
3dfa68a2-2cfc-488f-80cb-8ea08bac46e7,2026-06-13 16:56:37.562385,7e3cfff7-d52f-43dd-b6d9-30bb64a193f8,Data_Engineer_Hiring,MESSAGE_SENT
90e4287e-b90f-4050-b4fc-ad7dd123fc48,2026-06-13 17:06:37.562385,dcf78e8c-42e7-4f13-86c1-46f0fe83f3c8,Data_Engineer_Hiring,MESSAGE_SENT
96df8498-47d7-4cd9-9e10-982d7ad28005,2026-06-13 17:12:37.562385,40be6b9b-0d45-4edc-8d69-f9b8313a8078,Data_Engineer_Hiring,REPLY_RECEIVED
e5ba7a75-b9ac-461e-8a34-cd12908285f1,2026-06-13 17:26:37.562385,c36b8fa2-7a07-4cf4-9eed-d06bf60f7b12,Data_Engineer_Hiring,REPLY_RECEIVED
0a3df9af-01e6-438c-b5d7-c842e4657c7a,2026-06-13 17:50:37.562385,2a379620-924b-440b-a622-ef2c367793ff,Data_Engineer_Hiring,REPLY_RECEIVED
d5da3467-ec88-4f58-9ff8-1ae61bdff086,2026-06-13 17:53:37.562385,2f50ad3e-26f1-4454-90be-b20465cfee74,Executive_Search,MESSAGE_SENT
d9a2059d-520f-4d9b-86fd-93c19c43b2c0,2026-06-13 18:00:37.562385,a4384f68-a4b6-40c6-9563-e01ecc70e023,Executive_Search,MESSAGE_SENT
0b9b5a71-eaad-48da-aa67-b64db5c70735,2026-06-13 18:04:37.562385,b542f879-3176-4b45-8ec3-e7d7d7c9a7e4,Data_Engineer_Hiring,MESSAGE_SENT
2914d120-86f6-44e2-b391-182b19a9fc4c,2026-06-13 18:16:37.562385,7e3cfff7-d52f-43dd-b6d9-30bb64a193f8,Data_Engineer_Hiring,REPLY_RECEIVED
bf69104b-4892-4064-a7f8-116e78d5ad6d,2026-06-13 18:17:37.562385,c47a5c74-0324-4810-8d78-aada7dd9f09c,Recruiter_Outreach_Q3,REPLY_RECEIVED
7f442928-3b73-4a86-b20c-d329d251e36b,2026-06-13 19:08:37.562385,,Data_Engineer_Hiring,REPLY_RECEIVED
2c0d50cd-80b6-4815-a803-6e785a613194,2026-06-13 19:41:37.562385,96b87253-e690-4f34-9076-7df066921a06,Data_Engineer_Hiring,REPLY_RECEIVED
166d6308-3d96-462d-803b-927e481754b0,2026-06-13 19:42:37.562385,23349141-677c-4aa3-afeb-e5203104200e,Recruiter_Outreach_Q3,REPLY_RECEIVED
6be1c9a8-a678-49d8-801e-354ec6ff8c46,2026-06-13 19:43:37.562385,4b701af6-8fc5-4eec-94ac-58d5515605a4,Executive_Search,REPLY_RECEIVED
0ac243ce-0461-4dde-a0b6-b61d995b680e,2026-06-13 20:13:37.562385,60b8b9e3-47d2-4b58-bfd0-0530d21b5638,Data_Engineer_Hiring,REPLY_RECEIVED
72dd8463-7a84-4296-b4e0-0602bfb6df5e,2026-06-13 21:04:37.562385,b20ff18f-c341-4a0e-98cf-09d9e6fa3e51,Recruiter_Outreach_Q3,REPLY_RECEIVED
8417d1f1-8238-407f-901d-7b89796d9ffc,2026-06-13 21:42:37.562385,06cec32d-947b-4537-94a1-543c88205306,Executive_Search,REPLY_RECEIVED
02a1b431-7338-46aa-9900-f2f2fdc1eae2,2026-06-13 22:04:37.562385,0d140c79-7b3a-4e04-92e2-9deefd81c193,Recruiter_Outreach_Q3,REPLY_RECEIVED
6eed43cb-4895-40a1-be5f-3428bc53ac98,2026-06-14 01:07:37.562385,f01312e2-9401-4865-b904-e4098f38da9c,Data_Engineer_Hiring,GHOSTED
c9e011a0-10b9-4a7d-9ed8-047e0e4eab79,2026-06-14 01:07:37.562385,b121b4bc-92bd-4179-911c-434832b0585b,Executive_Search,GHOSTED
ac480f9b-a7bc-41a1-873c-7c4d7abd931c,2026-06-14 01:07:37.562385,2374539e-1920-4b1a-ba79-4d67497408a3,Recruiter_Outreach_Q3,GHOSTED
8011ab3d-4794-4f6e-93d4-2785a7a5bc86,2026-06-14 01:07:37.562385,bb5b87d7-57a7-41f3-a33a-e4aa1d672464,Executive_Search,GHOSTED
782211bc-379d-4e90-8975-b739a5308c6d,2026-06-14 01:07:37.562385,5e2cc127-0811-4a7f-99c3-3a6dc69fa37b,Executive_Search,GHOSTED
1887be46-b6cf-400a-af93-d99f0e212bcb,2026-06-14 01:07:37.562385,3755fc5f-2fc0-405f-884c-e5d33ff37c3f,Recruiter_Outreach_Q3,GHOSTED
9ee9da66-95e8-4150-a3ce-5c89f2ae5da2,2026-06-14 01:07:37.562385,5b6c0d68-e4c2-42cc-bfc4-1a7f60482b3f,Data_Engineer_Hiring,GHOSTED
0ccc3925-9df0-4955-b2a9-4c5514cf4eb5,2026-06-14 01:07:37.562385,127ea16a-b477-487f-95b8-93d3d5acbb95,Data_Engineer_Hiring,GHOSTED
dcd49d38-b3eb-4e1d-8dca-6af79f882c2f,2026-06-14 01:07:37.562385,996d8156-998c-41b8-82c3-0cd43e2946d5,Recruiter_Outreach_Q3,GHOSTED
f86da3e4-0721-4369-8cca-cafa097c466d,2026-06-14 09:27:37.562385,0fe60e47-1f11-4294-9137-a25b4a2912aa,Executive_Search,INVITE_SENT
a6afd108-1eba-4d4f-af45-348b718f8123,2026-06-14 09:54:37.562385,bf093c43-731d-48d1-a9eb-2196a21bd622,Executive_Search,INVITE_SENT
582dd55b-ace0-4cbc-b66a-3ad8996ae92b,2026-06-14 09:57:37.562385,c2d22ae6-9fa8-4ff9-a48f-2e45e7888c69,Executive_Search,INVITE_SENT
3f9c7073-30e5-49fd-821c-0cacf11639a9,2026-06-14 09:59:37.562385,7c859ff3-e49b-40f3-97d0-c18e2e438d2b,Executive_Search,INVITE_SENT
9c4d42ea-97e0-4e72-817e-6e500013a97c,2026-06-14 10:18:37.562385,b3028a26-b022-4c61-85c1-87dd912a77a9,Executive_Search,INVITE_SENT
5cee5996-2822-4d7e-9845-ea4e1af7305f,2026-06-14 10:26:37.562385,4cf8c06a-595c-4d71-b9f6-8529cdaa6d58,Data_Engineer_Hiring,INVITE_SENT
dd482c18-5cc5-44e3-a684-191afd9e237a,2026-06-14 10:39:37.562385,929209ba-1f37-45eb-a56d-cec62e215d94,Data_Engineer_Hiring,INVITE_SENT
2b437d53-7afb-4369-b585-90b8e094f551,2026-06-14 10:42:37.562385,7af0dc8a-b80a-47af-97c4-9a8d3da3dc4b,Executive_Search,INVITE_SENT
900636b4-01a3-4c28-a9eb-5c20b145bb6e,2026-06-14 11:20:37.562385,b44909b1-e701-4e26-8dc8-0eef23f67a2a,Recruiter_Outreach_Q3,INVITE_SENT
08d428d2-2b63-4ac3-8713-01f6aeaf5c2b,2026-06-14 11:41:37.562385,e0c4d17c-3570-49b9-b9ba-286bf59c0c6f,Data_Engineer_Hiring,INVITE_SENT
85f4c7b8-8a00-4ae8-b2b1-422e96589e4f,2026-06-14 11:56:37.562385,b9f2c0bf-111e-4635-a189-de55fe6100d5,Recruiter_Outreach_Q3,INVITE_SENT
6698249a-59dc-4ae1-ba60-9d802db69276,2026-06-14 12:14:37.562385,5b0a3741-7518-48d2-812b-61297b9a39dd,Executive_Search,INVITE_SENT
2e455828-b19e-41db-9b16-2bd458286a69,2026-06-14 12:14:37.562385,682d2d95-8ad1-4459-8d3d-f57a4ca0f19b,Recruiter_Outreach_Q3,INVITE_SENT
59380d46-34fa-4cc1-9551-111cb99a4114,2026-06-14 12:22:37.562385,77b98207-c3da-4f36-b4c0-24570c2b4ec8,Executive_Search,INVITE_SENT
d589421d-26ce-4f72-aa79-7c4490dfa6a7,2026-06-14 12:27:37.562385,caa47cbb-e4fc-4139-a40f-855228ed5192,Executive_Search,INVITE_SENT
b7e6d6e8-c49a-4aed-a242-5585fd7f5e2e,2026-06-14 12:31:37.562385,8fdc0124-d927-45d6-b8bd-a366c02295eb,Recruiter_Outreach_Q3,INVITE_SENT
9a8860d7-4394-4800-8992-d7cb7408e898,2026-06-14 12:32:37.562385,c0956106-782d-4cf5-90ad-a12b43b83ec0,Data_Engineer_Hiring,INVITE_SENT
ae207c51-9dad-4bdc-be37-126a6300da98,2026-06-14 12:34:37.562385,4cf8c06a-595c-4d71-b9f6-8529cdaa6d58,Data_Engineer_Hiring,INVITE_ACCEPTED
b85646d2-ff8e-4e72-88da-539f65a08842,2026-06-14 12:36:37.562385,66031ebe-5676-4c00-8a54-2d8163dd6753,Data_Engineer_Hiring,INVITE_SENT
006ee5c8-f71d-4694-8a01-fb48e2cd3618,2026-06-14 12:37:37.562385,682d2d95-8ad1-4459-8d3d-f57a4ca0f19b,Recruiter_Outreach_Q3,INVITE_ACCEPTED
279b4709-fd06-4069-b5e9-ff94ff9baa1a,2026-06-14 12:44:37.562385,458842b9-35cd-446a-9e0c-b208b1bc42c2,Executive_Search,INVITE_ACCEPTED
985a9853-c194-4ff8-b60b-2e5e5584c91c,2026-06-14 12:48:37.562385,0fe60e47-1f11-4294-9137-a25b4a2912aa,Executive_Search,INVITE_ACCEPTED
ef1211fb-2ea1-4f51-af8b-32929957d572,2026-06-14 12:50:37.562385,7f3b69f2-29f9-4e2f-b903-7701ea879596,Recruiter_Outreach_Q3,INVITE_ACCEPTED
33a35ba7-a73f-47a1-a503-5f7cc0ddb416,2026-06-14 12:57:37.562385,0ab3ab3d-98f0-472f-ae44-69ab66d18ab9,Executive_Search,INVITE_SENT
0f5ae56d-3f62-4565-b7cc-72d47c0fc372,2026-06-14 12:59:37.562385,efd24ccf-8844-48f9-9cf8-516c504e98f7,Recruiter_Outreach_Q3,INVITE_SENT
ce0d959f-3552-428b-86ea-183dff32c6c5,2026-06-14 13:03:37.562385,98c6bc33-e8c7-4fb9-82ca-2c45f0a93150,Data_Engineer_Hiring,INVITE_ACCEPTED
bbfab974-60d4-4dea-8b55-0b0f2dca0e03,2026-06-14 13:16:37.562385,929209ba-1f37-45eb-a56d-cec62e215d94,Data_Engineer_Hiring,INVITE_ACCEPTED
6147d7fe-b3b9-448f-92ff-0bce5adf13c4,2026-06-14 13:26:37.562385,efcc2299-6ed4-4015-8df2-9bb215016ea0,Executive_Search,INVITE_ACCEPTED
d5d84356-b323-4869-920e-7d92884318ac,2026-06-14 13:48:37.562385,4d0e2a0f-2bc3-44a4-8c49-1a146182e83d,Data_Engineer_Hiring,INVITE_ACCEPTED
e4071bc1-b81e-47d4-ac2b-aa9f21faf5f5,2026-06-14 13:51:37.562385,0d4340bc-161d-4010-b247-5f7b7e28ed79,Recruiter_Outreach_Q3,INVITE_ACCEPTED
c391bef3-24f7-4791-be9d-9eb4ab08a7f2,2026-06-14 13:52:37.562385,6bb9a82e-5500-41a7-995f-456c83d2efbd,Executive_Search,INVITE_ACCEPTED
3735b7e0-6d01-4dc2-ae8a-60c7093fde0e,2026-06-14 14:02:37.562385,03af83b5-5a0f-4cc5-821c-b176e56cd51d,Executive_Search,INVITE_ACCEPTED
83d06dfb-8ac0-40e6-960e-ed247b6eda3d,2026-06-14 14:10:37.562385,0fa25300-f504-4c09-a25d-ca26f9804ddf,Recruiter_Outreach_Q3,INVITE_ACCEPTED
79cee5b1-344f-4eb9-9cbf-ddaaeaadcfb3,2026-06-14 14:15:37.562385,efd24ccf-8844-48f9-9cf8-516c504e98f7,Recruiter_Outreach_Q3,INVITE_ACCEPTED
be0ecdcb-fcc9-4dbf-92d9-a44517dfa8cc,2026-06-14 14:22:37.562385,8fdc0124-d927-45d6-b8bd-a366c02295eb,Recruiter_Outreach_Q3,MESSAGE_SENT
1a00dec5-3bca-443a-9f2a-deeba5512f87,2026-06-14 14:25:37.562385,98c6bc33-e8c7-4fb9-82ca-2c45f0a93150,Data_Engineer_Hiring,MESSAGE_SENT
9595a058-d916-4985-b814-8b08c6b3f5cd,2026-06-14 14:31:37.562385,66031ebe-5676-4c00-8a54-2d8163dd6753,Data_Engineer_Hiring,INVITE_ACCEPTED
de987d0a-3cbb-4890-b562-445125f98044,2026-06-14 14:32:37.562385,0606a9c6-df8f-4b66-9cf7-f04ac9a72b70,Executive_Search,INVITE_ACCEPTED
ca9d2aca-a27c-4cdb-a33e-7500a674b4a6,2026-06-14 14:34:37.562385,5b0a3741-7518-48d2-812b-61297b9a39dd,Executive_Search,INVITE_ACCEPTED
43b4d00d-a312-4807-8624-19f4dafc908c,2026-06-14 14:37:37.562385,5b0a3741-7518-48d2-812b-61297b9a39dd,Executive_Search,MESSAGE_SENT
63737dbe-8bf4-4a63-8601-8463acd736a0,2026-06-14 14:40:37.562385,7f3b69f2-29f9-4e2f-b903-7701ea879596,Recruiter_Outreach_Q3,MESSAGE_SENT
5c6ef72f-cc6c-4d37-be30-5ba0611bdd59,2026-06-14 14:43:37.562385,0d182aa6-0b2c-4187-83d7-b04b59310043,Recruiter_Outreach_Q3,INVITE_ACCEPTED
72b0d6ea-e5c1-4708-bc5b-069d59882392,2026-06-14 14:49:37.562385,66031ebe-5676-4c00-8a54-2d8163dd6753,Data_Engineer_Hiring,MESSAGE_SENT
2e26e65e-903b-4250-ab3f-04243a719e09,2026-06-14 14:50:37.562385,0606a9c6-df8f-4b66-9cf7-f04ac9a72b70,Executive_Search,MESSAGE_SENT
d73c3950-58ef-4a8f-a547-6ba0fa7b2e55,2026-06-14 14:58:37.562385,8fdc0124-d927-45d6-b8bd-a366c02295eb,Recruiter_Outreach_Q3,INVITE_ACCEPTED
98f56037-f6a5-4f79-916d-1cf8a2bb495e,2026-06-14 14:59:37.562385,12b5df2f-00ed-49c6-8af7-321054ff453a,Executive_Search,INVITE_ACCEPTED
7b537dd8-f356-4d13-b7f4-fa8fc30ae879,2026-06-14 15:03:37.562385,c2d22ae6-9fa8-4ff9-a48f-2e45e7888c69,Executive_Search,INVITE_ACCEPTED
96fe8312-1b01-4ce3-a442-dc2cad1e2ad4,2026-06-14 15:04:37.562385,0fa25300-f504-4c09-a25d-ca26f9804ddf,Recruiter_Outreach_Q3,MESSAGE_SENT
978ab26b-a42f-487c-91ea-0149b953f9bc,2026-06-14 15:09:37.562385,0d4340bc-161d-4010-b247-5f7b7e28ed79,Recruiter_Outreach_Q3,MESSAGE_SENT
a0ca16df-d380-42fa-a07f-795a17896619,2026-06-14 15:43:37.562385,929209ba-1f37-45eb-a56d-cec62e215d94,Data_Engineer_Hiring,MESSAGE_SENT
d54ddd31-4c7e-4531-9d5e-a084e671194a,2026-06-14 16:10:37.562385,efcc2299-6ed4-4015-8df2-9bb215016ea0,Executive_Search,MESSAGE_SENT
f0962179-5aec-4bcf-b21b-bad7b6ec345b,2026-06-14 16:25:37.562385,c2d22ae6-9fa8-4ff9-a48f-2e45e7888c69,Executive_Search,MESSAGE_SENT
